"ACARA SML ID","School Name","Suburb","State","Postcode","School Sector","School Type","ICSEA Percentile","CRICOS Status","CRICOS Registered","Jitter","Match Type","CRICOS Provider Code","CRICOS Institution","CRICOS Location"
"47290","Berrinba East State School","Berrinba","QLD","4117","Government","Primary","7","Not registered","0","0.1363","","","",""
"47291","Currimundi State School","Currimundi","QLD","4551","Government","Primary","65","Not registered","0","0.165","","","",""
"47292","Springwood Central State School","Springwood","QLD","4127","Government","Primary","40","Not registered","0","0.1937","","","",""
"47293","Rasmussen State School","Rasmussen","QLD","4815","Government","Primary","2","Not registered","0","0.2224","","","",""
"47294","Ashmore State School","Ashmore","QLD","4214","Government","Primary","64","CRICOS registered","1","0.2511","Location name, state and postcode","00608A","Department of Education","Ashmore State School"
"47295","Chapel Hill State School","Chapel Hill","QLD","4069","Government","Primary","98","Not registered","0","0.2798","","","",""
"47296","Burnside State School","Burnside","QLD","4560","Government","Primary","39","Not registered","0","0.3085","","","",""
"47297","Marsden State School","Marsden","QLD","4132","Government","Primary","18","Not registered","0","0.3372","","","",""
"47298","Eagleby South State School","Eagleby","QLD","4207","Government","Primary","11","Not registered","0","-0.3541","","","",""
"47299","Undurba State School","Murrumba Downs","QLD","4503","Government","Primary","52","Not registered","0","-0.3254","","","",""
"47300","Kruger State School","Bellbird Park","QLD","4300","Government","Primary","20","Not registered","0","-0.2967","","","",""
"47301","Fitzgerald State School","North Mackay","QLD","4740","Government","Primary","27","Not registered","0","-0.268","","","",""
"47302","Deception Bay North State School","Deception Bay","QLD","4508","Government","Primary","8","Not registered","0","-0.2393","","","",""
"47303","Warrigal Road State School","Eight Mile Plains","QLD","4113","Government","Primary","80","Not registered","0","-0.2106","","","",""
"47304","Rochedale South State School","Rochedale South","QLD","4123","Government","Primary","59","Not registered","0","-0.1818","","","",""
"47305","Hilder Road State School","The Gap","QLD","4061","Government","Primary","94","Not registered","0","-0.1531","","","",""
"47306","Buddina State School","Buddina","QLD","4575","Government","Primary","71","Not registered","0","-0.1244","","","",""
"47307","Sunnybank Hills State School","Sunnybank Hills","QLD","4109","Government","Primary","89","Not registered","0","-0.0957","","","",""
"47308","Miami State School","Mermaid Waters","QLD","4218","Government","Primary","69","Not registered","0","-0.067","","","",""
"47309","Blackwater North State School","Blackwater","QLD","4717","Government","Primary","14","Not registered","0","-0.0383","","","",""
"47310","Albany Hills State School","Albany Creek","QLD","4035","Government","Primary","75","Not registered","0","-0.0096","","","",""
"47311","Tropical North Learning Academy - Trinity Beach State School","Trinity Beach","QLD","4879","Government","Primary","45","Not registered","0","0.0191","","","",""
"47312","Forrest Beach State School","Forrest Beach","QLD","4850","Government","Primary","13","Not registered","0","0.0478","","","",""
"47313","Coppabella State School","Coppabella","QLD","4741","Government","Primary","4","Not registered","0","0.0765","","","",""
"47314","Robertson State School","Robertson","QLD","4109","Government","Primary","91","Not registered","0","0.1052","","","",""
"47315","Darling Heights State School","Darling Heights","QLD","4350","Government","Primary","23","Not registered","0","0.1339","","","",""
"47316","Avoca State School","Avoca","QLD","4670","Government","Primary","28","Not registered","0","0.1626","","","",""
"47317","Woree State School","Woree","QLD","4868","Government","Primary","6","Not registered","0","0.1913","","","",""
"47318","Caboolture East State School","Caboolture","QLD","4510","Government","Primary","18","Not registered","0","0.22","","","",""
"47319","Emerald North State School","Emerald","QLD","4720","Government","Primary","7","Not registered","0","0.2488","","","",""
"47320","Middlemount Community School","Middlemount","QLD","4746","Government","Combined","25","Not registered","0","0.2775","","","",""
"47321","Mount Warren Park State School","Mount Warren Park","QLD","4207","Government","Primary","31","Not registered","0","0.3062","","","",""
"47322","Cranbrook State School","Cranbrook","QLD","4814","Government","Primary","13","Not registered","0","0.3349","","","",""
"47323","Moranbah East State School","Moranbah","QLD","4744","Government","Primary","26","Not registered","0","-0.3564","","","",""
"47324","Coombabah State School","Coombabah","QLD","4216","Government","Primary","51","Not registered","0","-0.3277","","","",""
"47325","Strathpine West State School","Strathpine","QLD","4500","Government","Primary","32","Not registered","0","-0.299","","","",""
"47326","Kin Kora State School","Kin Kora","QLD","4680","Government","Primary","18","Not registered","0","-0.2703","","","",""
"47327","Mount Archer State School","Koongal","QLD","4701","Government","Primary","10","Not registered","0","-0.2416","","","",""
"47328","Birkdale South State School","Birkdale","QLD","4159","Government","Primary","43","Not registered","0","-0.2129","","","",""
"47329","Shailer Park State School","Shailer Park","QLD","4128","Government","Primary","44","Not registered","0","-0.1842","","","",""
"47330","Sunshine Beach State School","Sunshine Beach","QLD","4567","Government","Primary","80","CRICOS registered","1","-0.1555","Location name, state and postcode","00608A","Department of Education","Sunshine Beach State School"
"47331","Glenden State School","Glenden","QLD","4743","Government","Combined","28","Not registered","0","-0.1268","","","",""
"47333","Golden Beach State School","Golden Beach","QLD","4551","Government","Primary","53","Not registered","0","-0.0694","","","",""
"47334","Tannum Sands State School","Tannum Sands","QLD","4680","Government","Primary","41","Not registered","0","-0.0406","","","",""
"47335","Browns Plains State School","Browns Plains","QLD","4118","Government","Primary","19","Not registered","0","-0.0119","","","",""
"47336","Elanora State School","Elanora","QLD","4221","Government","Primary","72","Not registered","0","0.0168","","","",""
"47337","Chatswood Hills State School","Springwood","QLD","4127","Government","Primary","59","Not registered","0","0.0455","","","",""
"47338","Bellevue Park State School","Ashmore","QLD","4214","Government","Primary","72","Not registered","0","0.0742","","","",""
"47339","Tieri State School","Tieri","QLD","4709","Government","Primary","24","Not registered","0","0.1029","","","",""
"47340","Coolnwynpin State School","Capalaba","QLD","4157","Government","Primary","41","Not registered","0","0.1316","","","",""
"47341","Crestmead State School","Crestmead","QLD","4132","Government","Primary","17","Not registered","0","0.1603","","","",""
"47342","Helensvale State School","Helensvale","QLD","4212","Government","Primary","54","Not registered","0","0.189","","","",""
"47343","Withcott State School","Withcott","QLD","4352","Government","Primary","59","Not registered","0","0.2177","","","",""
"47344","Springbrook State School","Springbrook","QLD","4213","Government","Primary","80","Not registered","0","0.2464","","","",""
"47346","Vienna Woods State School","Alexandra Hills","QLD","4161","Government","Primary","34","Not registered","0","0.3038","","","",""
"47347","Kimberley Park State School","Shailer Park","QLD","4128","Government","Primary","62","Not registered","0","0.3325","","","",""
"47348","Karalee State School","Karalee","QLD","4306","Government","Primary","65","Not registered","0","-0.3588","","","",""
"47349","Bucasia State School","Bucasia","QLD","4750","Government","Primary","29","Not registered","0","-0.33","","","",""
"47364","Yugumbir State School","Regents Park","QLD","4118","Government","Primary","33","Not registered","0","0.1006","","","",""
"47365","Rainbow Beach State School","Rainbow Beach","QLD","4581","Government","Primary","41","Not registered","0","0.1293","","","",""
"47366","Collingwood Park State School","Collingwood Park","QLD","4301","Government","Primary","28","Not registered","0","0.158","","","",""
"47367","Northview State School","Mount Pleasant","QLD","4740","Government","Primary","43","Not registered","0","0.1867","","","",""
"47368","Kurwongbah State School","Petrie","QLD","4502","Government","Primary","43","Not registered","0","0.2154","","","",""
"47369","MacLeay Island State School","Macleay Island","QLD","4184","Government","Primary","23","Not registered","0","0.2441","","","",""
"47370","Kelso State School","Kelso","QLD","4815","Government","Primary","4","Not registered","0","0.2728","","","",""
"47371","Beachmere State School","Beachmere","QLD","4510","Government","Primary","30","Not registered","0","0.3015","","","",""
"47372","Hamilton Island State School","Whitsundays","QLD","4802","Government","Primary","79","Not registered","0","0.3302","","","",""
"47375","Burrowes State School","Marsden","QLD","4132","Government","Primary","17","Not registered","0","-0.3037","","","",""
"47376","Caningeraba State School","Burleigh Waters","QLD","4220","Government","Primary","65","Not registered","0","-0.275","","","",""
"47377","Kuluin State School","Kuluin","QLD","4558","Government","Primary","55","Not registered","0","-0.2463","","","",""
"47378","Middle Park State School","Middle Park","QLD","4074","Government","Primary","75","Not registered","0","-0.2175","","","",""
"47379","Oxenford State School","Oxenford","QLD","4210","Government","Primary","44","Not registered","0","-0.1888","","","",""
"47380","Waraburra State School","Gracemere","QLD","4702","Government","Primary","5","Not registered","0","-0.1601","","","",""
"47381","William Duncan State School","Highland Park","QLD","4211","Government","Primary","35","Not registered","0","-0.1314","","","",""
"47383","Eagleby State School","Eagleby","QLD","4207","Government","Primary","15","Not registered","0","-0.074","","","",""
